NumeroSiret	RaisonSocial	NatureActivité	CodeActivité	AdresseRue	AdresseCodePostale	AdresseVille	AdresseCodeInsee	AdresseGeoLat	AdresseGeoLong	ProjetCodeRegion	ProjetRegion	ProjetCodedepartement	ProjetDepartement	ProjetArrondissement	ProjetCodeArrondissement	ProjetCodeCanton	ProjetCanton	ProjetCodeCommune	ProjetCommune	ProjetGeoLong	ProjetGeoLat	Dossier	PO	Projet	EtatStatus	EtatDossierPaye	EtatDossierSolde	DateDepotDossier	MoisDepotDossier	AnneeDepotDossier	DateLimiteDebutReal	DateLimiteFinReal	MoisFinReal	AnneeFinReal	DatePremierComite	MoisPremierComite	AnneePremierComite	MontantGlobal	DepenseEligibleProgramme	DepenseTotalProgrammeUE	DepenseTotalProgrammeEtat	DepenseTotalProgrammeRegion	DepenseTotalProgrammeDepartement	DepenseTotalProgrammeAutrePublic	DepenseTotalProgrammeCperEtat	DepenseTotalProgrammeCperRegion	PaiementTotalUE	PaiementTotalEtat	PaiementTotalRegion	PaiementTotalDepartement	PaiementTotalAutrePublic	PaiementTotalPrive	PaiementTotal	PaiementTotalValideAC	FIN
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	4	SAINT-MALO	9	COMBOURG	35085	COMBOURG	0	0	32760	Fonds Social Européen 	Marché n° 15185 - Technicien supérieur en aménagements paysagers - Lot n° 9 - Combourg - CPSA Combourg	Programmé	O	O	24/03/2011	03	2011	06/05/2011	22/03/2013	03	2013	28/04/2011	04	2011	619579.8	113713.14	56856.56	0	0	0	0	0	0	56856.56	0	0	0	0	0	56856.57	113713.14	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	32760	Fonds Social Européen 	Marché n° 15183 - Patron de pêche- Lot n° 43 - Bretagne - Centre Européen Formation Continue Maritime	Abandonné / Déprogrammé	O	N	24/03/2011	03	2011	06/05/2011	29/03/2013	03	2013	28/04/2011	04	2011	619579.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	4	SAINT-MALO	9	COMBOURG	35085	COMBOURG	0	0	32761	Fonds Social Européen 	Marché n° 15192 - Technicien supérieur agricole - Lot n° 2 - Lesneven - IREO Lesneven	Programmé	O	O	24/03/2011	03	2011	09/05/2011	29/03/2013	03	2013	28/04/2011	04	2011	619579.8	51897.15	25948.58	0	0	0	0	0	0	25948.58	0	0	0	0	0	25948.58	51897.15	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	4	SAINT-MALO	9	COMBOURG	35085	COMBOURG	0	0	32762	Fonds Social Européen 	Marché n° 15186 - Conduite de projets et développement durbale - Lot n° 7-  Combourg - CPSA Combourg	Programmé	O	O	24/03/2011	03	2011	06/05/2011	25/02/2013	02	2013	28/04/2011	04	2011	619579.8	55058.4	27529.2	0	0	0	0	0	0	27529.2	0	0	0	0	0	27529.2	55058.4	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	49	GUILVINEC	29135	LOCTUDY	0	0	32763	Fonds Social Européen 	Marché n° 15193 - Concepteur de spectacles en structures de loisirs - Lot n° 24 - Loctudy - KLAXON ROUGE	Programmé	O	O	24/03/2011	03	2011	30/06/2011	27/01/2013	01	2013	28/04/2011	04	2011	619579.8	74692.8	37346.4	0	0	0	0	0	0	37346.4	0	0	0	0	0	37346.4	74692.8	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	52	BETTON	35278	SAINT-GREGOIRE	0	0	32764	Fonds Social Européen 	Marché n° 15194 - Eco Concepteur- Lot n° 3 - Saint Grégoire - Maison familiale horticole	Programmé	O	O	24/03/2011	03	2011	10/05/2011	20/04/2013	04	2013	28/04/2011	04	2011	619579.8	112178.7	56089.34	0	0	0	0	0	0	56089.34	0	0	0	0	0	56089.36	112178.7	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	2	PONTIVY	26	PONTIVY	56178	PONTIVY	0	0	32796	Fonds Social Européen 	Marché n° 15106 - Prestation Préparatoire à l'Emploi - Lot n° PPE 18 - Pontivy - AFFPA - AREP KERBERTIN	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	96711.08	48355.53	0	0	0	0	0	0	48355.53	0	0	0	0	0	48355.54	96711.08	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	3	VANNES	99	VANNES	56260	VANNES	0	0	32797	Fonds Social Européen 	Marché n°15138 - Prestation Préparatoire à l'Emploi - Lot n° PPE 27 - Vannes - CLPS	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	99362.12	49681.06	0	0	0	0	0	0	49681.06	0	0	0	0	0	49681.06	99362.12	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	32798	Fonds Social Européen 	Marché n°15175 - Prestation Préparatoire à l'Emploi - Lot n° PPE 28 - Divers lieux en Bretagne - IBEP	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	128413.38	64206.68	0	0	0	0	0	0	64206.68	0	0	0	0	0	64206.69	128413.38	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	99	SAINT-BRIEUC	22278	SAINT-BRIEUC	0	0	32799	Fonds Social Européen 	Marché n° 15158 -  Prestation d'orientation professionnelle - Lot n° POP 28 - ST BRIEUC - CLPS	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	245525.65	122762.83	0	0	0	0	0	0	122762.83	0	0	0	0	0	122762.83	245525.65	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	98	RENNES	35238	RENNES	0	0	32800	Fonds Social Européen 	Marché n° 15137 - Prestation Préparatoire à l'Emploi - Lot n° PPE 21 - Rennes - CLPS	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	238434.84	119217.42	0	0	0	0	0	0	119217.42	0	0	0	0	0	119217.42	238434.84	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	2	PONTIVY	16	LOCMINE	56140	MOREAC	0	0	32801	Fonds Social Européen 	Marché n° 15163 - Prestation Préparatoire à l'Emploi - Lot n° PPE 19 - MOREAC - Locminé Formation/CFP des MFR	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	40755.21	20377.6	0	0	0	0	0	0	20377.6	0	0	0	0	0	20377.61	40755.21	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	4	SAINT-MALO	96	SAINT-MALO	35288	SAINT-MALO	0	0	32802	Fonds Social Européen 	Marché n° 15134 -  Prestation d'orientation professionnelle - Lot n° POP 29 - SAINT MALO - CLPS	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	186945.31	93472.65	0	0	0	0	0	0	93472.65	0	0	0	0	0	93472.66	186945.31	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	3	RENNES	99	VITRE	35360	VITRE	0	0	32804	Fonds Social Européen 	Marché n° 15119 - Prestation d'orientation professionnelle - Lot n° POP 32 - VITRE - Ass. J-B LE TAILLANDIER - AREP FOUGERES	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	114215.4	57107.7	0	0	0	0	0	0	57107.7	0	0	0	0	0	57107.7	114215.4	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	99	SAINT-BRIEUC	22278	SAINT-BRIEUC	0	0	32805	Fonds Social Européen 	Marché n° 15162 - Prestation Préparatoire à l'Emploi - Lot n° PPE 23 - SAINT-BRIEUC - ADALEA	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	227366.93	113683.46	0	0	0	0	0	0	113683.46	0	0	0	0	0	113683.46	227366.93	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	1	DINAN	25	MERDRIGNAC	22147	MERDRIGNAC	0	0	32805	Fonds Social Européen 	Marché n° 15136 - Prestation Préparatoire à l'Emploi - Lot n° PPE 06 - Merdrignac - CLPS	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	47824.26	23912.13	0	0	0	0	0	0	23912.13	0	0	0	0	0	23912.14	47824.26	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	3	LANNION	19	LANNION	22113	LANNION	0	0	32806	Fonds Social Européen 	Marché n° 15111 - Prestation d'orientation professionnelle - Lot n° POP 30 - Lannion, Paimpol - AMISEP	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	229388.36	114694.17	0	0	0	0	0	0	114694.17	0	0	0	0	0	114694.18	229388.36	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	1	BREST	99	BREST	29019	BREST	0	0	32807	Fonds Social Européen 	Marché n° 15135 - Prestation Préparatoire à l'Emploi - Lot n° PPE 03 - Brest - CLPS	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	224280.03	112140.01	0	0	0	0	0	0	112140.01	0	0	0	0	0	112140.02	224280.03	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	1	BREST	99	BREST	29019	BREST	0	0	32808	Fonds Social Européen 	Marché n° 15122 - Prestation Amélioration de l'Expression Ecrite et Orale - Lot n° PAEEO 01 - Brest - CLPS	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	84712.98	42356.48	0	0	0	0	0	0	42356.48	0	0	0	0	0	42356.49	84712.98	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	32809	Fonds Social Européen 	Marché n° 15120 - Prestation Préparatoire à l'Emploi - Lot n° PPE 09 - Quimper - Centre d'Adaptation et de Formation Professionnelle	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	360707.78	180353.89	0	0	0	0	0	0	180353.89	0	0	0	0	0	180353.89	360707.78	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	2	GUINGAMP	16	GUINGAMP	22070	GUINGAMP	0	0	32810	Fonds Social Européen 	Marché n° 15161 - Prestation Préparatoire à l'Emploi - Lot n° PPE 13 - GUINGAMP - ADALEA	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	47686.78	23843.39	0	0	0	0	0	0	23843.39	0	0	0	0	0	23843.39	47686.78	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	1	LORIENT	2	AURAY	56007	AURAY	0	0	32811	Fonds Social Européen 	Marché n°15107 - Prestation d'Orientation Professionnelle - Lot n° POP 01 - AURAY - AMISEP	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	122014.6	61007.3	0	0	0	0	0	0	61007.3	0	0	0	0	0	61007.3	122014.6	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	1	FOUGERES	97	FOUGERES	35115	FOUGERES	0	0	32812	Fonds Social Européen 	Marché n° 15118 - Prestation Préparatoire à l'Emploi - Lot n° PPE 12 - Fougères - Association JB Le Taillandier AREP Fougéres	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	95553.83	47776.91	0	0	0	0	0	0	47776.91	0	0	0	0	0	47776.91	95553.83	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	22	LOUDEAC	22136	LOUDEAC	0	0	32813	Fonds Social Européen 	Marché n°15160 - Prestation Préparatoire à l'Emploi - Lot n° PPE 05 - Loudéac - ADALEA	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	32896.67	16448.33	0	0	0	0	0	0	16448.33	0	0	0	0	0	16448.34	32896.67	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	1	BREST	99	BREST	29019	BREST	0	0	32814	Fonds Social Européen 	Marché n° 15157 - Prestation Préparatoire à l'Emploi - Lot n° PPE 02 - BREST - Association DON BOSCO	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	103746.5	51873.25	0	0	0	0	0	0	51873.25	0	0	0	0	0	51873.26	103746.5	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	3	MORLAIX	22	MORLAIX	29151	MORLAIX	0	0	32815	Fonds Social Européen 	Marché n° 15148 - Prestation Amélioration de l'Expression Ecrite et Orale - Lot n° PAEEO 09 - Morlaix - GRETA BRETAGNE OCCIDENTALE	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	28695.4	14347.7	0	0	0	0	0	0	14347.7	0	0	0	0	0	14347.7	28695.4	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	32816	Fonds Social Européen 	Marché n° 15156 - Prestation Préparatoire à l'Emploi - Lot n° PPE 16 - Divers lieux en Bretagne - Association DON BOSCO	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	147357.23	73678.61	0	0	0	0	0	0	73678.61	0	0	0	0	0	73678.62	147357.23	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	32817	Fonds Social Européen 	Marché n° 15155 - Prestation Préparatoire à l'Emploi - Lot n° PPE 08 - Divers lieux en Bretagne - Association DON BOSCO	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	88840.11	44420.05	0	0	0	0	0	0	44420.05	0	0	0	0	0	44420.06	88840.11	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	32818	Fonds Social Européen 	Marché n° 15153 - Prestation Préparatoire à l'Emploi - Lot n° PPE 14 -  Divers lieux en Bretagne - AGORA FORMATION	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	88182.97	44091.49	0	0	0	0	0	0	44091.49	0	0	0	0	0	44091.49	88182.97	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	2	CHATEAULIN	7	CARHAIX-PLOUGUER	29024	CARHAIX-PLOUGUER	0	0	32819	Fonds Social Européen 	Marché n° 15147 - Prestation Amélioration de l'Expression Ecrite et Orale - Lot n° PAEEO 03 - Carhaix-Plouguer - GRETA BRETAGNE OCCIDENTALE	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	27988.83	13994.42	0	0	0	0	0	0	13994.42	0	0	0	0	0	13994.42	27988.83	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	1	LORIENT	98	LORIENT	56121	LORIENT	0	0	32820	Fonds Social Européen 	Marché n° 15151 - Prestation Préparatoire à l'Emploi - Lot n° PPE 15 - LORIENT - AGORA FORMATION	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	198837.15	99418.57	0	0	0	0	0	0	99418.57	0	0	0	0	0	99418.58	198837.15	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	4	SAINT-BRIEUC	28	PAIMPOL	22162	PAIMPOL	0	0	32821	Fonds Social Européen 	Marché n° 15143- Prestation Préparatoire à l'Emploi - Lot n° PPE 26 - PAIMPOL - Groupement Solidaire PRESTATLIA 22	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	41415.75	20707.88	0	0	0	0	0	0	20707.88	0	0	0	0	0	20707.88	41415.75	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	1	DINAN	98	DINAN	22050	DINAN	0	0	32822	Fonds Social Européen 	Marché n° 15142 - Prestation Préparatoire à l'Emploi - Lot n° PPE 11 - DINAN - Groupement Solidaire PRESTALIA 22	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	108630.16	54315.08	0	0	0	0	0	0	54315.08	0	0	0	0	0	54315.08	108630.16	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	35	ILLE-ET-VILAINE	2	REDON	28	REDON	35236	REDON	0	0	32823	Fonds Social Européen 	Marché n°15140 - Prestation Préparatoire à l'Emploi - Lot n° PPE 20 - REDON - GRETA EST BRETAGNE	Programmé	O	O	15/03/2011	03	2011	17/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	94819.3	47409.64	0	0	0	0	0	0	47409.64	0	0	0	0	0	47409.66	94819.3	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	22	COTES-D´ARMOR	3	LANNION	19	LANNION	22113	LANNION	0	0	32823	Fonds Social Européen 	Marché n° 15139 - Prestation Préparatoire à l'Emploi - Lot n° PPE 25 -  LANNION - EMERAUDE ID	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	169661.82	84830.9	0	0	0	0	0	0	84830.9	0	0	0	0	0	84830.91	169661.82	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	1	BREST	99	BREST	29019	BREST	0	0	32824	Fonds Social Européen 	Marché n° 15130- Prestation d'orientation professionnelle - Lot n° POP 02 - BREST - CLPS	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	333228.39	166614.19	0	0	0	0	0	0	166614.19	0	0	0	0	0	166614.2	333228.39	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	3	VANNES	23	PLOERMEL	56165	PLOERMEL	0	0	32825	Fonds Social Européen 	Marché n° 15117 - Prestation Préparatoire à l'Emploi - Lot n° PPE 17 - Ploermel - AREP PAYS DE PLOERMEL	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	43235.43	21617.71	0	0	0	0	0	0	21617.71	0	0	0	0	0	21617.72	43235.43	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	0	0	0	0	0	0	0	0	0	0	32826	Fonds Social Européen 	Marché n° 15177 - Prestation d'orientation professionnelle - Lot n° POP 03 - Divers lieux en Bretagne - INITIATIVES FORMATION	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	365270.4	182635.2	0	0	0	0	0	0	182635.2	0	0	0	0	0	182635.2	365270.4	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	2	PONTIVY	9	GOURIN	56066	GOURIN	0	0	32827	Fonds Social Européen 	Marché n° 15115 -  Prestation d'orientation professionnelle - Lot n° POP 06 - GOURIN - AREP COB	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	43767	21883.5	0	0	0	0	0	0	21883.5	0	0	0	0	0	21883.5	43767	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	36	QUIMPERLE	29233	QUIMPERLE	0	0	32830	Fonds Social Européen 	Marché n°15108 - Prestation d'orientation professionnelle - Lot n° POP 12 - Quimperlé - AMISEP	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	90638.1	45319.05	0	0	0	0	0	0	45319.05	0	0	0	0	0	45319.05	90638.1	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	56	MORBIHAN	0	0	0	0	0	0	0	0	32832	Fonds Social Européen 	Marché n° 15116 - Prestation Préparatoire à l'Emploi - Lot n° PPE 07 - Gourin, Rostrenen - AREP COB	Programmé	O	O	15/03/2011	03	2011	16/06/2011	31/01/2013	01	2013	28/04/2011	04	2011	9106266.6	98980.48	49490.24	0	0	0	0	0	0	49490.24	0	0	0	0	0	49490.24	98980.48	0
S23350001600040	Conseil Régional de Bretagne	REGION	Administration publique générale	283 avenue du Général Patton - CS 21101	35000	RENNES	35238	0	0	53	BRETAGNE	29	FINISTERE	4	QUIMPER	98	QUIMPER	29232	QUIMPER	0	0	32832	Fonds Social Européen 	Marché n° 15169 - Prestation d'orientation professionnelle - Lot n° POP 11 - QUIMPER - IBEP	Programmé	O	O	15/03/2011	03	2011	16/06/2011	01/12/2012	12	2012	28/04/2011	04	2011	9106266.6	242553.52	121276.76	0	0	0	0	0	0	121276.76	0	0	0	0	0	121276.76	242553.52	0
